id,site_id,title,seller_id,category_id,price,initial_quantity,condition,base_price,brand,color,generation,model
MLA1735716096,MLA,Xiaomi Mi Tv Stick Full Hd 8gb Con Control Color Negro,166498436,MLA352001,83990.0,58,new,83990.0,xiaomi,negro,2.ª generación,mi tv stick
MLA1347014756,MLA,Xiaomi Stick 4k Mdz-27-aa De Voz 4k 8gb Negro Con 2gb De Memoria Ram,204101135,MLA352001,118195.0,56,new,118195.0,xiaomi,negro,,stick 4k
MLA1160173040,MLA,Convertidor A Tv Smart Xiaomi Mi Tv Stick Disney Netflix Hbo,371664900,MLA352001,134289.0,14,new,134289.0,xiaomi,,2.ª generación,mi tv stick
MLA1128205818,MLA,Xiaomi Tv Stick 4k 2gb Ram 8gb Rom C/control Netflix-android,262582139,MLA352001,121799.13,239,new,121799.13,xiaomi,,mdz-27-aa,stick 4k
MLA1156364072,MLA,Xiaomi Mi Tv Stick Full Hd 8gb Android 9.0 Hdmi 2k Pcreg,666749750,MLA352001,95109.0,84,new,95109.0,xiaomi,,2.ª generación,mi tv stick
MLA1421268411,MLA,Xiaomi Stick 4k Mdz-27-aa De Voz 4k 8gb 2gb De Memoria Ram,294490958,MLA352001,155092.0,15,new,155092.0,xiaomi,,,stick 4k
MLA1160117408,MLA,Convertidor Smart Xiaomi Mi Tv Stick Amazon Disney Netflix,723068152,MLA352001,134289.0,56,new,134289.0,xiaomi,,2.ª generación,mi tv stick
MLA1128238985,MLA,Xiaomi Tv Stick 4k 2gb Ram 8gb Rom C/control Netflix-android,262582139,MLA352001,165999.0,37,new,165999.0,xiaomi,,mdz-27-aa,stick 4k
MLA916225960,MLA,Xiaomi Mi Tv Stick Mdz-24-aa Full Hd 8gb 1gb Ram Control,23742253,MLA352001,94745.7,85,new,94745.7,xiaomi,,,mi tv stick
MLA1454212392,MLA,Xiaomi Stick 4k Control De Voz 4k 8gb Negro Con 2gbram,668916751,MLA352001,122505.83,1,new,122505.83,xiaomi,,,stick 4k
MLA934496726,MLA, Xiaomi Mi Tv Stick Mdz-24-aa  De Voz Full Hd 8gb  1gb ,680515,MLA352001,122206.0,26,new,122206.0,xiaomi,,2.ª generación,mi tv stick
MLA1404237331,MLA,Xiaomi Stick 4k Mdz-27-aa De Voz 4k 8gb Negro,208948246,MLA352001,226868.02,2,new,226868.02,xiaomi,,,stick 4k
MLA930626947,MLA,Xiaomi Mi Tv Stick Mdz-24-aa Full Hd 8gb 1gb Ram Control,23742253,MLA352001,105273.0,98,new,105273.0,xiaomi,,,mi tv stick
MLA1404199063,MLA,Xiaomi Stick 4k Mdz-27-aa De Voz 4k 8gb Negro,208948246,MLA352001,153782.18,2,new,153782.18,xiaomi,,,stick 4k
MLA1220098794,MLA,Tv Stick Xiaomi Mi Full Hd Chromecast Smart Netflix Disney ,45059170,MLA352001,89999.0,24,new,89999.0,xiaomi,,2.ª generación,mi tv stick
MLA916228017,MLA,Xiaomi Mi Tv Stick Mdz-24-aa Full Hd 8gb 1gb Ram Control,23742253,MLA352001,131446.0,101,new,131446.0,xiaomi,,2.ª generación,mi tv stick
MLA1385002491,MLA,Xiaomi Mi Tv Stick Smart Tv Wifi 8gb  1gb  Voz Netflix Hbo,77566478,MLA352001,94809.0,12,new,94809.0,xiaomi,,2.ª generación,mi tv stick
MLA1220061069,MLA,Xiaomi Mi Tv Stick Full Hd 1080p 8gb Android Chromecast Gtia,53971387,MLA352001,89999.0,9,new,89999.0,xiaomi,,2.ª generación,mi tv stick
MLA1220041782,MLA,Xiaomi Mi Tv Stick Full Hd Smart Android Netflix Amazon +,53971387,MLA352001,123999.0,18,new,123999.0,xiaomi,,2.ª generación,mi tv stick
MLA1142301756,MLA,Xiaomi Mi Tv Stick Mdz-24-ab Full Hd 8gb Negro Con 1gb Ram,160183630,MLA352001,107932.02,42,new,107932.02,xiaomi,,2.ª generación,mi tv stick
MLA1220188993,MLA,Xiaomi Mi Tv Stick Android Chromecast Smart Netflix Amazon +,45059170,MLA352001,123999.0,18,new,123999.0,xiaomi,,2.ª generación,mi tv stick
MLA1104393417,MLA, Xiaomi Mi Tv Stick Full Hd 8gb Negro Con 1gb De Ram,160885918,MLA352001,98340.0,18,new,98340.0,xiaomi,,2.ª generación,mi tv stick
MLA1330818578,MLA,Mi Tv Stick ,64647504,MLA352001,115795.26,2,new,115795.26,xiaomi,,2.ª generación,mi tv stick
MLA1400335498,MLA,Xiaomi Mi Tv Stick Mdz-24-aa Control Voz Full Hd 8gb 1gb Ram,84488765,MLA352001,113245.0,3,new,113245.0,xiaomi,,2.ª generación,mi tv stick
MLA1141550351,MLA,Xiaomi Mi Tv Stick Mdz-24-aa De Voz Full Hd 8gb Negro,320124044,MLA352001,155200.0,3,new,155200.0,xiaomi,,2.ª generación,mi tv stick
MLA1131155678,MLA,Tv Box Xiaomi Mi Tv Stick,668916751,MLA352001,138935.78,5,new,138935.78,xiaomi,,2.ª generación,mi tv stick
MLA1141550367,MLA,Xiaomi Mi Tv Stick Mdz-24-aa De Voz Full Hd 8gb Negro,320124044,MLA352001,203640.0,7,new,203640.0,xiaomi,,2.ª generación,mi tv stick
MLA1480941548,MLA,Xiaomi Mi Tv Stick Mdz-24-aa ,188194030,MLA352001,145000.0,4,new,145000.0,xiaomi,,2.ª generación,mi tv stick
MLA1418323927,MLA,Xiaomi Mi Tv Stick Full Hd 8gb Con Control Color Negro,288331144,MLA352001,108000.0,1,new,108000.0,xiaomi,,2.ª generación,mi tv stick
MLA1330407141,MLA,Mi Tv Stick ,64647504,MLA352001,173692.89,3,new,173692.89,xiaomi,,2.ª generación,mi tv stick
MLA1173627771,MLA,Tv Stick Xiaomi Hdmi 1080p Andorid Tv Google Netflix Voz Cts,16965300,MLA352001,127690.0,4,new,127690.0,xiaomi,,2.ª generación,mi tv stick
MLA1426251553,MLA,Xiaomi Mi Tv Stick Full Hd 1080p 8gb Control Voz Original,325303103,MLA352001,232400.0,1,new,232400.0,xiaomi,,,mi tv stick
MLA1124556559,MLA,Xiaomi Mi Tv Stick Full Hd Chromecast Android Amazon Netflix,472182447,MLA352001,99990.0,88,new,99990.0,xiaomi,,2.ª generación,mi tv stick
MLA1424820211,MLA,Xiaomi Tv Stick 4k De Voz 8gb 2gb Ram Último Modelo!,27529305,MLA352001,145999.0,1,new,145999.0,xiaomi,,2.ª generación,stick 4k
MLA1407312387,MLA,Xiaomi Mi Box S Mdz-22-ab De Voz 4k 8gb Negro Con 2gb De Memoria Ram,668916751,MLA352001,192979.77,1,new,192979.77,xiaomi,negro,,mi box s
MLA1173545800,MLA,Xiaomi Mi Tv Stick Mdz-24-aa De Voz Full Hd 8gb 1gb Ram,257268268,MLA352001,109669.0,4,new,109669.0,xiaomi,,2.ª generación,mi tv stick
MLA1428161693,MLA,Xiaomi Mi Tv Stick Full Hd 8gb Con Control Negro,531947872,MLA352001,170472.21,1,new,170472.21,xiaomi,,2.ª generación,mi tv stick
MLA1772744666,MLA,Xiaomi Mi Tv Stick Full Hd 8gb Con Control Color Negro,441601680,MLA352001,109566.0,1,new,109566.0,xiaomi,,2.ª generación,mi tv stick
MLA1548472866,MLA,Xiaomi Mi Tv Stick Mdz-24-aa - Negro - 8 Gb - 1 Gb ,1159877969,MLA352001,168000.0,1,new,168000.0,xiaomi,,2.ª generación,mi tv stick
MLA1381105305,MLA,Mi Tv Stick Xiaomi Android 9.0 Hdr 2k Hdmi - Xiaomi,87021400,MLA352001,135000.0,7,new,135000.0,xiaomi,,fhd,mi tv stick
MLA1744931608,MLA,Xiaomi Mi Tv Stick Full Hd 8gb Con Control Color Negro,454018339,MLA352001,181800.0,5,new,181800.0,xiaomi,,2.ª generación,mi tv stick
MLA1669773106,MLA,Xiaomi Tv Stick 4k,76891979,MLA352001,149990.0,1,new,149990.0,xiaomi,,2.ª generación,mi tv stick
MLA1133503688,MLA,Xiaomi Mi Tv Stick Full Hd 8gb Negro Con 1gb De Memoria Ram,747830516,MLA352001,98999.0,58,new,98999.0,xiaomi,,2.ª generación,mi tv stick
MLA1418493709,MLA,Xiaomi Mi Box 4k - Android Tv,56611717,MLA352001,93000.0,1,used,93000.0,xiaomi,,2.ª generación,mi box s
MLA1610717196,MLA,Xiaomi Mi Box Tv Mdz 16 Ab 4k 2gb Ram 8gb,71967005,MLA352001,100000.0,1,used,100000.0,xiaomi,,,mi box
MLA1746540330,MLA,Xiaomi Mi Box S 4k 8gb  Negro 2gb Ram Android Tv,5798606,MLA352001,99999.0,1,used,99999.0,xiaomi,,2.ª generación,mi box s
MLA1767272378,MLA,Xiaomi Stick Tv 4k,115805043,MLA352001,80000.0,1,used,80000.0,xiaomi,,,stick 4k
MLA1769109630,MLA,Mi Tv Stick Xiaomi,45029769,MLA352001,60000.0,1,used,60000.0,xiaomi,,2.ª generación,mi tv stick
MLA1781960482,MLA,Xiaomi Mi Tv Stick ,91690819,MLA352001,75000.0,1,used,75000.0,xiaomi,,1.ª generación,mi tv stick
MLA1780386580,MLA,Xiaomi Mi Box S,96814251,MLA352001,90000.0,1,used,90000.0,xiaomi,,2.ª generación,mi box s
MLA918072516,MLA,Google Nest Mini Nest Mini 2nd Gen Con Asistente Virtual Google Assistant Chalk 110v/220v,119914491,MLA409415,61740.5,1935,new,61740.5,google,chalk,,nest mini 2nd gen
MLA934111387,MLA,"Google Nest Hub Con Asistente Virtual Google Assistant, Pantalla Integrada De 7  Chalk 110v/220v",284824585,MLA409415,225693.9,201,new,225693.9,google,chalk,,nest hub
MLA1389173603,MLA,"Google Nest Hub Con Asistente Virtual Google Assistant, Pantalla Integrada De 7  Charcoal 110v/220v",309453406,MLA409415,249990.0,1002,new,249990.0,google,charcoal,,nest hub
MLA1146279904,MLA,Google Home Mini Con Asistente Virtual Google Assistant Coral 110v/220v,309453406,MLA409415,69591.3,1271,new,69591.3,google,coral,,home mini
MLA1376911913,MLA,Google Home Mini Con Asistente Virtual Google Assistant Chalk 110v/220v,56599171,MLA409415,128999.0,61,new,128999.0,google,chalk,,home mini
MLA1427467661,MLA,Google Nest Hub 2 Con Asistente Virtual Google Assistant,1093572823,MLA409415,226026.0,5,new,226026.0,google,,,nest hub
MLA1597457958,MLA,Google Home Mini Con Asistente Virtual  Charcoal Refabricado,309453406,MLA409415,49999.0,999,new,49999.0,google,,,home mini
MLA1597574484,MLA,Parlante Google Home Mini Asistente Virtual Refabricado,284824585,MLA409415,54990.0,1002,new,54990.0,google,,,home mini
MLA1597677282,MLA,Parlante Google Home Mini Asistente Virtual Wifi Refabricado,284824585,MLA409415,69990.0,999,new,69990.0,google,,,home mini
MLA873350814,MLA,Google Home Mini Asistente Virtual Bulk - Sin Caja / Cuot.s!,247639927,MLA409415,79998.0,20,new,79998.0,google,,,home mini
MLA873351413,MLA,Google Home Mini Asistente Virtual Bulk - Sin Caja - Envío ,247639927,MLA409415,59998.0,46,new,59998.0,google,,,home mini
MLA1398793543,MLA,Google Home Mini Con Asistente Virtual Google Assistant Ref,284824585,MLA409415,55990.0,999,new,55990.0,google,,,home mini
MLA873351456,MLA,Google Home Mini Asistente - Bulk - Sin Caja - Fuente 220v ,247639927,MLA409415,59995.0,45,new,59995.0,google,,,home mini
MLA873646326,MLA,Google Home Mini Asistente Virtual Bulk - Sin Caja - Oferta!,247639927,MLA409415,59994.0,28,new,59994.0,google,,,home mini
MLA1384134643,MLA,Google Home Mini Versión Bulk/ Sin Caja/ Cargador Original!,247639927,MLA409415,59997.0,46,new,59997.0,google,,,home mini
MLA1125935779,MLA,Google Home Mini + Chromecast 2nd Generation Netflix Spotify,119914491,MLA409415,109990.0,1047,new,109990.0,google,,,home mini
MLA930506223,MLA,Soporte Montaje Embutido Pared Google Home Hub Mountgenie,86543122,MLA409415,17000.0,45,new,17000.0,google,,,nest hub
MLA1597470910,MLA,Google Home Mini Con Google Assistant Negro Reacondicionado,119914491,MLA409415,49999.0,999,new,49999.0,google,,,home mini
MLA1782001408,MLA,Pantalla Inteligente Google Home Hub Youtube Refabricado ,309453406,MLA409415,249999.0,2,new,249999.0,google,,,home hub
MLA1683895992,MLA,Google Home Max Con Asistente Virtual Google Assistant Chalk 100v/240v,278897053,MLA409415,671724.0,1,new,671724.0,google,chalk,,home max
MLA1597677284,MLA,Parlante Google Home Mini Google Assistant Wifi Refabricado,119914491,MLA409415,69990.0,999,new,69990.0,google,,,home mini
MLA1782013968,MLA,Pantalla Inteligente Google Home Hub Charcoal Refabricado ,309453406,MLA409415,209999.0,2,new,209999.0,google,,,home hub
MLA1398755255,MLA,Google Home Mini Google Assistant Chalk 110v/220v Ref,119914491,MLA409415,55990.0,999,new,55990.0,google,,,home mini
MLA1781975708,MLA,Pantalla Google Home Hub 7'' Youtube Netflix Reacondicionado,284824585,MLA409415,249999.0,2,new,249999.0,google,,,home hub
MLA1400539531,MLA,Google Home Mini Asistente Virtual Google Assistant Ref,284824585,MLA409415,64990.0,3,new,64990.0,google,,,home mini
MLA1781936708,MLA,Pantalla Google Home Hub Asistente Virtual Reacondicionado,284824585,MLA409415,209999.0,2,new,209999.0,google,,,home hub
MLA1597677286,MLA,Speaker Google Home Mini Con Asistente Virtual  Refabricado,309453406,MLA409415,69990.0,999,new,69990.0,google,,,home mini
MLA856427510,MLA,Asistente Virtual Google Home Hub Parlante Voice Match Cuota,284824585,MLA409415,439990.0,999,new,439990.0,google,,,home hub
MLA856426768,MLA,Google Home Hub Parlante Asistente Virtual Smart Premium,119914491,MLA409415,439990.0,1003,new,439990.0,google,,,home hub
MLA1781988458,MLA,Pantalla Inteligente Google Home Hub 7'' Hd Refabricado ,119914491,MLA409415,209999.0,2,new,209999.0,google,,,home hub
MLA1782256012,MLA,Google Home Hub Pantalla Inteligente 7'' Hd Reacondicionado,119914491,MLA409415,249999.0,2,new,249999.0,google,,,home hub
MLA1398845395,MLA,Google Home Mini Con Asistente Virtual Chalk 110v/220v Ref,309453406,MLA409415,55990.0,999,new,55990.0,google,,,home mini
MLA1398832615,MLA,Google Home Mini Con Asistente Virtual Bluetooth Ref,284824585,MLA409415,71990.0,999,new,71990.0,google,,,home mini
MLA1400506527,MLA,Google Home Mini Multi-room Google Assistant Refabricado,284824585,MLA409415,84990.0,2,new,84990.0,google,,,home mini
MLA1154268993,MLA,Combo Google Home Mini + Chromecast 2 Asistente Virtuales,309453406,MLA409415,129990.0,1002,new,129990.0,google,,,home mini
MLA1392445767,MLA,Google Home Mini Asistente Virtual Bulk Sin Caja Original +,45059170,MLA409415,101774.0,4,new,101774.0,google,,,home mini
MLA1398845475,MLA,Google Home Mini Google Assistant Chalk  9 W Ref,119914491,MLA409415,71990.0,999,new,71990.0,google,,,home mini
MLA1398767505,MLA,Google Home Mini Con Asistente Virtual Multi-room Ref,309453406,MLA409415,71990.0,999,new,71990.0,google,,,home mini
MLA1125948601,MLA,Combo Google Home Mini + Chromecast 2 Ga00379-us,309453406,MLA409415,129990.0,1133,new,129990.0,google,,,home mini
MLA1149361692,MLA,Asistente Google Nest Hub Pantalla Smart Tactil 7´´ ,119914491,MLA409415,319990.0,24,new,319990.0,google,,,nest hub
MLA1616759000,MLA,Google Home Google Assistant Asistente Virtual Refabricado,119914491,MLA409415,154990.0,1,new,154990.0,google,,,home
MLA873352268,MLA,Google Home Mini /bulk - Sin Caja + Cuot.s S/ Inter.s ,247639927,MLA409415,79997.0,20,new,79997.0,google,,,home mini
MLA1392498187,MLA,Google Home Mini Asistente Virtual Bulk Bolsa Nuevo Gtia +,53971387,MLA409415,101774.0,4,new,101774.0,google,,,home mini
MLA856423988,MLA,Asistente Virtual Google Home Hub Smart Pantalla 7 Wifi Bt ,309453406,MLA409415,324990.0,1009,new,324990.0,google,,,nest hub
MLA856428537,MLA,Asistente Virtual Google Home Hub Pantalla 7 Smart Nest Wifi,284824585,MLA409415,324990.0,1057,new,324990.0,google,,,nest hub
MLA1110377590,MLA,Soporte De Pared Google Mini Home / Nest Mini 2da Generacion,738783679,MLA409415,9612.0,39007,new,9612.0,google,,,nest mini 2nd gen
MLA1781989404,MLA,Parlante Asistente De Voz Google Nest Mini/2da Gen/bt/gris,531947872,MLA409415,116638.81,1,new,116638.81,google,gris,,ga00638-la
MLA1426697551,MLA,Asistente Virtual Home Google Assistant 2da Generation Blanc,1093572823,MLA409415,255000.0,58,new,255000.0,google,,,2
MLA833417329,MLA,Google Home Mini Asistente Virtual Parlante Original Español,325303103,MLA409415,105800.0,1,new,105800.0,google,,,home mini
MLA857710195,MLA,Soporte De Pared A 45º Google Home Hub - Base 138x60mm,64130989,MLA409415,7999.0,8,new,7999.0,google,,,home hub
MLA912014012,MLA,Soporte De Pared Google Mini Home / Nest Mini 2da Generacion,64130989,MLA409415,3999.0,65,new,3999.0,google,,,nest mini 2nd gen
MLA1552268722,MLA,Google Nest Mini 2 Gris Claro,37304985,MLA409415,75000.0,1,new,75000.0,google,,,ga00638-la
MLA1110314122,MLA,Soporte Pared 45º Google Home Hub Base 138x60mm Nextsale,738783679,MLA409415,9612.0,25999,new,9612.0,google,,,home hub
MLA1401436623,MLA,Asistente De Google Nest Mini Gray,1618681063,MLA409415,283080.0,1,new,283080.0,google,,,ga00638-la
MLA857704576,MLA,Soporte De Pared Google Home Hub Max - Base 198x84mm,64130989,MLA409415,4999.0,2,new,4999.0,google,,,home hub
MLA1412976451,MLA,Google Home Hub Control Por Voz Pantalla Hd 7  Blanco/gris,119914491,MLA409415,256490.5,1,new,256490.5,google,,,home hub
MLA1693634994,MLA,Google Home Hub Pantalla Hd 7  Wi-fi Bluetooth Sensor De Luz,119914491,MLA409415,319590.6,1,new,319590.6,google,,,home hub
MLA873351615,MLA,Google Home Mini Asistente Virtual Bulk - Sin Caja - Cuot.s,247639927,MLA409415,79995.0,20,new,79995.0,google,,,home mini
MLA1400957805,MLA,Google Home Asistente Virtual Google Assistant White Y Slate,58023721,MLA409415,130000.0,1,used,130000.0,google,,,home
MLA1364551668,MLA,Parlante Inteligente Google Home Mini  Youtube Usado Gris,284824585,MLA409415,54990.0,5,used,54990.0,google,,,home mini
MLA1361515563,MLA,Parlante Inteligente Google Home Mini Smart Speaker Spotify,119914491,MLA409415,59990.0,5,used,59990.0,google,,,home mini
